driver_id,driver_age,driver_city,vehicle_type,driver_experience_years,total_assigned_rides,accepted_rides,incomplete_rides,delay_count,acceptance_rate,delay_rate,avg_driver_rating,avg_pickup_delay_min,driver_delay_flag
D_004196,47,Chennai,Cab,13,16,11,0,0,0.69,0.0,4.8,1.0,0
D_004197,51,Delhi,Cab,1,15,8,0,0,0.53,0.0,4.6,1.0,0
D_004198,30,Bangalore,Auto,5,20,17,1,1,0.85,0.05,4.3,4.8,0
D_004199,53,Bangalore,Auto,7,9,7,1,1,0.78,0.11,4.0,4.6,1
D_004200,32,Chennai,Auto,1,19,18,2,1,0.95,0.05,4.5,4.8,0
D_004201,43,Hyderabad,Auto,2,16,9,0,0,0.56,0.0,4.1,1.0,0
D_004202,39,Chennai,Cab,12,20,16,2,1,0.8,0.05,4.8,1.8,0
D_004203,40,Bangalore,Auto,14,19,13,1,0,0.68,0.0,4.2,2.0,0
D_004204,39,Chennai,Cab,9,14,10,1,1,0.71,0.07,4.2,3.0,0
D_004205,39,Hyderabad,Bike,12,17,10,1,0,0.59,0.0,4.4,1.0,0
D_004206,33,Delhi,Bike,5,17,14,0,0,0.82,0.0,4.3,2.0,0
D_004207,25,Hyderabad,Auto,14,24,20,2,2,0.83,0.08,4.2,2.2,0
D_004208,48,Delhi,Cab,13,20,16,3,1,0.8,0.05,4.2,4.8,0
D_004209,26,Hyderabad,Cab,7,20,19,3,1,0.95,0.05,4.8,3.8,0
D_004210,27,Delhi,Bike,2,19,16,2,1,0.84,0.05,4.8,1.8,0
D_004211,34,Bangalore,Bike,7,18,15,3,2,0.83,0.11,4.3,5.6,1
D_004212,44,Mumbai,Bike,7,15,11,0,0,0.73,0.0,4.5,1.0,0
D_004213,46,Mumbai,Auto,7,16,14,1,1,0.88,0.06,4.2,2.9,0
D_004214,25,Hyderabad,Bike,5,17,11,3,2,0.65,0.12,4.7,2.8,1
D_004215,53,Chennai,Cab,9,15,11,3,3,0.73,0.2,4.0,6.0,1
D_004216,36,Hyderabad,Cab,2,22,15,2,1,0.68,0.05,4.7,3.8,0
D_004217,47,Delhi,Auto,4,27,24,0,0,0.89,0.0,4.0,2.0,0
D_004218,32,Mumbai,Bike,2,21,16,3,3,0.76,0.14,4.8,4.1,1
D_004219,30,Hyderabad,Auto,8,19,16,2,0,0.84,0.0,4.8,1.0,0
D_004220,32,Hyderabad,Cab,12,18,15,0,0,0.83,0.0,4.4,4.0,0
D_004221,23,Delhi,Cab,11,20,17,2,1,0.85,0.05,4.8,3.8,0
D_004222,48,Chennai,Auto,1,14,12,0,0,0.86,0.0,4.3,2.0,0
D_004223,47,Chennai,Bike,9,20,15,2,1,0.75,0.05,4.5,2.8,0
D_004224,29,Chennai,Auto,12,23,20,4,3,0.87,0.13,4.7,4.0,1
D_004225,42,Hyderabad,Bike,13,16,13,1,0,0.81,0.0,4.7,2.0,0
D_004226,42,Hyderabad,Bike,14,25,19,1,1,0.76,0.04,4.8,2.6,0
D_004227,29,Delhi,Cab,5,30,24,1,1,0.8,0.03,4.5,3.4,0
D_004228,22,Hyderabad,Cab,11,27,23,2,1,0.85,0.04,4.5,3.6,0
D_004229,34,Mumbai,Bike,12,19,16,1,0,0.84,0.0,4.3,4.0,0
D_004230,30,Delhi,Cab,3,19,15,1,1,0.79,0.05,4.4,3.8,0
D_004231,49,Bangalore,Cab,12,29,20,5,4,0.69,0.14,4.2,5.1,1
D_004232,27,Chennai,Cab,11,20,16,3,2,0.8,0.1,4.8,5.5,0
D_004233,44,Mumbai,Auto,4,19,18,2,2,0.95,0.11,4.5,2.6,1
D_004234,38,Mumbai,Cab,1,17,15,0,0,0.88,0.0,4.7,2.0,0
D_004235,30,Chennai,Bike,3,15,12,1,1,0.8,0.07,4.2,4.0,0
D_004236,33,Delhi,Cab,11,16,11,1,1,0.69,0.06,4.7,2.9,0
D_004237,43,Bangalore,Auto,8,17,15,1,1,0.88,0.06,5.0,1.9,0
D_004238,33,Chennai,Bike,12,23,20,0,0,0.87,0.0,4.0,1.0,0
D_004239,27,Mumbai,Cab,2,17,15,3,3,0.88,0.18,4.1,5.7,1
D_004240,30,Delhi,Bike,2,24,20,2,1,0.83,0.04,4.6,4.6,0
D_004241,24,Delhi,Auto,9,17,10,2,2,0.59,0.12,4.4,5.8,1
D_004242,29,Hyderabad,Bike,5,21,18,4,3,0.86,0.14,4.8,4.1,1
D_004243,31,Delhi,Cab,5,23,17,3,1,0.74,0.04,4.8,4.6,0
D_004244,30,Hyderabad,Cab,1,28,25,3,1,0.89,0.04,4.6,2.6,0
D_004245,35,Chennai,Cab,13,21,16,2,2,0.76,0.1,4.5,4.5,0
D_004246,48,Hyderabad,Cab,6,15,13,2,1,0.87,0.07,4.4,3.0,0
D_004247,53,Mumbai,Auto,8,21,16,0,0,0.76,0.0,4.3,4.0,0
D_004248,25,Chennai,Auto,6,20,13,0,0,0.65,0.0,4.5,4.0,0
D_004249,23,Hyderabad,Bike,14,18,15,2,1,0.83,0.06,4.6,3.9,0
D_004250,54,Chennai,Auto,7,18,14,1,1,0.78,0.06,4.8,2.9,0
D_004251,42,Delhi,Bike,14,21,19,3,2,0.9,0.1,4.4,3.5,0
D_004252,22,Delhi,Bike,4,14,8,1,0,0.57,0.0,4.9,2.0,0
D_004253,32,Bangalore,Auto,2,15,14,1,0,0.93,0.0,4.2,1.0,0
D_004254,22,Mumbai,Auto,1,25,17,1,0,0.68,0.0,4.7,4.0,0
D_004255,32,Delhi,Cab,12,23,17,2,2,0.74,0.09,4.3,3.4,0
D_004256,28,Hyderabad,Bike,6,18,14,1,0,0.78,0.0,4.0,3.0,0
D_004257,23,Delhi,Cab,9,23,15,0,0,0.65,0.0,5.0,2.0,0
D_004258,36,Bangalore,Bike,10,21,15,3,3,0.71,0.14,4.6,4.1,1
D_004259,29,Chennai,Auto,5,17,11,1,1,0.65,0.06,4.3,1.9,0
D_004260,47,Delhi,Auto,12,30,23,4,2,0.77,0.07,4.0,5.0,0
D_004261,42,Hyderabad,Bike,2,14,10,0,0,0.71,0.0,4.3,3.0,0
D_004262,29,Chennai,Auto,1,19,13,0,0,0.68,0.0,4.8,4.0,0
D_004263,53,Chennai,Bike,3,12,11,2,1,0.92,0.08,4.3,5.2,0
D_004264,29,Chennai,Bike,4,16,13,0,0,0.81,0.0,4.5,1.0,0
D_004265,31,Delhi,Auto,7,17,15,1,0,0.88,0.0,4.6,1.0,0
D_004266,44,Chennai,Cab,9,23,21,1,1,0.91,0.04,4.7,2.6,0
D_004267,25,Delhi,Cab,8,27,23,1,1,0.85,0.04,4.3,2.6,0
D_004268,51,Mumbai,Auto,9,18,15,1,1,0.83,0.06,4.1,4.9,0
D_004269,44,Bangalore,Cab,7,22,18,0,0,0.82,0.0,4.0,1.0,0
D_004270,26,Hyderabad,Auto,10,23,17,2,1,0.74,0.04,4.8,2.6,0
D_004271,42,Chennai,Cab,8,24,22,3,1,0.92,0.04,4.3,3.6,0
D_004272,27,Mumbai,Auto,8,22,16,2,1,0.73,0.05,4.3,1.8,0
D_004273,38,Chennai,Auto,1,24,17,2,1,0.71,0.04,4.9,1.6,0
D_004274,46,Mumbai,Cab,12,13,9,3,2,0.69,0.15,4.5,4.2,1
D_004275,45,Delhi,Bike,14,27,22,2,2,0.81,0.07,4.6,4.0,0
D_004276,43,Delhi,Cab,12,19,16,2,1,0.84,0.05,4.8,4.8,0
D_004277,34,Hyderabad,Auto,9,25,20,2,2,0.8,0.08,4.3,5.2,0
D_004278,38,Delhi,Auto,2,22,17,0,0,0.77,0.0,4.1,2.0,0
D_004279,35,Chennai,Bike,12,20,12,2,1,0.6,0.05,4.7,1.8,0
D_004280,47,Bangalore,Cab,11,25,20,4,2,0.8,0.08,4.7,2.2,0
D_004281,40,Mumbai,Bike,14,25,19,2,1,0.76,0.04,4.6,4.6,0
D_004282,47,Mumbai,Auto,7,15,11,0,0,0.73,0.0,4.2,3.0,0
D_004283,24,Delhi,Bike,13,18,15,1,0,0.83,0.0,4.5,2.0,0
D_004284,23,Bangalore,Bike,10,13,10,1,0,0.77,0.0,4.5,1.0,0
D_004285,49,Delhi,Bike,10,16,13,2,2,0.81,0.12,4.3,4.8,1
D_004286,23,Mumbai,Cab,13,19,15,3,2,0.79,0.11,4.4,2.6,1
D_004287,43,Bangalore,Bike,5,21,15,0,0,0.71,0.0,4.5,1.0,0
D_004288,28,Chennai,Bike,4,21,17,0,0,0.81,0.0,4.9,3.0,0
D_004289,25,Chennai,Cab,1,19,13,2,0,0.68,0.0,4.5,3.0,0
D_004290,41,Hyderabad,Auto,1,16,15,1,0,0.94,0.0,4.5,1.0,0
D_004291,27,Bangalore,Bike,3,25,18,1,0,0.72,0.0,4.6,2.0,0
D_004292,30,Bangalore,Bike,14,15,6,0,0,0.4,0.0,5.0,1.0,0
D_004293,52,Chennai,Auto,1,19,11,0,0,0.58,0.0,4.4,4.0,0
D_004294,47,Chennai,Cab,8,21,17,2,2,0.81,0.1,4.7,3.5,0
D_004295,47,Delhi,Cab,3,20,13,1,0,0.65,0.0,4.7,2.0,0
D_004296,49,Delhi,Auto,11,28,21,3,2,0.75,0.07,4.4,5.0,0
D_004297,26,Hyderabad,Bike,10,12,7,0,0,0.58,0.0,4.8,1.0,0
D_004298,31,Chennai,Cab,2,30,26,3,0,0.87,0.0,4.4,2.0,0
D_004299,39,Chennai,Bike,6,25,19,3,0,0.76,0.0,4.6,4.0,0
D_004300,36,Mumbai,Bike,4,17,14,1,1,0.82,0.06,4.3,2.9,0
D_004301,54,Hyderabad,Auto,13,19,16,0,0,0.84,0.0,4.0,2.0,0
D_004302,26,Delhi,Bike,13,20,12,1,0,0.6,0.0,4.8,2.0,0
D_004303,43,Delhi,Bike,14,16,11,1,1,0.69,0.06,4.4,4.9,0
D_004304,43,Chennai,Auto,11,20,15,2,1,0.75,0.05,4.8,3.8,0
D_004305,43,Mumbai,Cab,14,22,18,3,3,0.82,0.14,4.5,4.1,1
D_004306,36,Mumbai,Auto,13,23,19,4,3,0.83,0.13,4.2,4.0,1
D_004307,38,Chennai,Cab,11,14,11,0,0,0.79,0.0,5.0,1.0,0
D_004308,49,Mumbai,Auto,13,21,16,2,1,0.76,0.05,4.4,3.8,0
D_004309,43,Mumbai,Bike,4,27,21,1,1,0.78,0.04,4.2,4.6,0
D_004310,42,Mumbai,Cab,2,24,17,4,2,0.71,0.08,4.9,5.2,0
D_004311,38,Chennai,Cab,2,12,9,2,2,0.75,0.17,4.3,3.6,1
D_004312,26,Chennai,Bike,11,18,14,3,2,0.78,0.11,4.5,5.6,1
D_004313,39,Chennai,Cab,6,12,11,0,0,0.92,0.0,4.8,3.0,0
D_004314,38,Chennai,Cab,5,20,12,3,1,0.6,0.05,4.1,2.8,0
D_004315,25,Delhi,Cab,9,18,16,2,1,0.89,0.06,4.3,1.9,0
D_004316,28,Mumbai,Bike,4,21,17,1,1,0.81,0.05,4.2,3.8,0
D_004317,46,Bangalore,Bike,5,23,16,2,2,0.7,0.09,4.7,4.4,0
D_004318,30,Mumbai,Bike,1,25,19,2,1,0.76,0.04,4.3,2.6,0
D_004319,40,Bangalore,Bike,12,25,21,6,4,0.84,0.16,4.7,3.4,1
D_004320,30,Mumbai,Cab,12,29,22,2,0,0.76,0.0,4.8,4.0,0
D_004321,44,Bangalore,Bike,2,21,13,0,0,0.62,0.0,4.0,4.0,0
D_004322,52,Mumbai,Cab,3,17,11,3,2,0.65,0.12,4.7,2.8,1
D_004323,53,Chennai,Auto,5,17,9,0,0,0.53,0.0,4.1,3.0,0
D_004324,52,Bangalore,Auto,12,28,21,0,0,0.75,0.0,4.0,4.0,0
D_004325,38,Bangalore,Cab,5,23,16,1,0,0.7,0.0,4.7,3.0,0
D_004326,43,Delhi,Cab,4,25,20,1,0,0.8,0.0,4.4,2.0,0
D_004327,51,Chennai,Auto,14,24,19,3,1,0.79,0.04,4.1,4.6,0
D_004328,47,Mumbai,Auto,10,21,17,2,1,0.81,0.05,4.1,1.8,0
D_004329,27,Bangalore,Cab,3,21,16,3,1,0.76,0.05,5.0,3.8,0
D_004330,53,Bangalore,Auto,9,22,18,3,2,0.82,0.09,4.3,2.3,0
D_004331,46,Bangalore,Cab,1,14,11,1,1,0.79,0.07,4.5,3.0,0
D_004332,34,Hyderabad,Cab,6,17,15,0,0,0.88,0.0,4.1,2.0,0
D_004333,23,Chennai,Cab,7,27,22,1,0,0.81,0.0,4.1,2.0,0
D_004334,26,Delhi,Cab,10,18,12,3,2,0.67,0.11,4.5,2.6,1
D_004335,32,Mumbai,Auto,4,26,22,5,3,0.85,0.12,4.9,2.8,1
D_004336,32,Bangalore,Cab,10,22,16,1,1,0.73,0.05,4.6,1.8,0
D_004337,45,Delhi,Bike,3,22,17,1,1,0.77,0.05,4.1,4.8,0
D_004338,35,Mumbai,Cab,8,17,14,3,2,0.82,0.12,4.3,4.8,1
D_004339,51,Mumbai,Auto,9,18,14,2,0,0.78,0.0,4.2,4.0,0
D_004340,42,Delhi,Auto,13,19,15,1,0,0.79,0.0,4.2,1.0,0
D_004341,26,Mumbai,Cab,1,24,16,2,1,0.67,0.04,4.3,3.6,0
D_004342,23,Mumbai,Cab,11,18,13,1,0,0.72,0.0,4.2,2.0,0
D_004343,32,Delhi,Auto,12,28,20,2,0,0.71,0.0,4.8,4.0,0
D_004344,32,Bangalore,Cab,10,16,11,1,1,0.69,0.06,4.1,4.9,0
D_004345,30,Delhi,Auto,9,21,16,1,1,0.76,0.05,4.8,4.8,0
D_004346,27,Bangalore,Auto,7,16,15,2,1,0.94,0.06,4.7,4.9,0
D_004347,53,Chennai,Bike,1,22,20,3,2,0.91,0.09,4.5,3.4,0
D_004348,33,Chennai,Auto,7,26,21,3,2,0.81,0.08,4.2,3.2,0
D_004349,53,Mumbai,Bike,5,20,13,2,0,0.65,0.0,4.1,1.0,0
D_004350,38,Bangalore,Auto,10,17,14,1,0,0.82,0.0,4.9,1.0,0
D_004351,25,Bangalore,Cab,13,15,13,1,0,0.87,0.0,4.9,3.0,0
D_004352,54,Mumbai,Cab,13,33,23,1,1,0.7,0.03,4.7,4.4,0
D_004353,30,Mumbai,Cab,7,20,12,1,1,0.6,0.05,4.8,4.8,0
D_004354,51,Delhi,Cab,12,27,21,3,2,0.78,0.07,4.3,5.0,0
D_004355,41,Delhi,Cab,9,24,20,4,1,0.83,0.04,4.4,1.6,0
D_004356,44,Chennai,Auto,8,13,11,1,0,0.85,0.0,5.0,1.0,0
D_004357,44,Hyderabad,Cab,6,19,14,0,0,0.74,0.0,4.8,3.0,0
D_004358,44,Hyderabad,Cab,2,26,21,1,0,0.81,0.0,4.1,1.0,0
D_004359,44,Delhi,Bike,8,24,16,3,3,0.67,0.12,4.4,5.8,1
D_004360,49,Hyderabad,Bike,12,16,11,1,1,0.69,0.06,4.4,4.9,0
D_004361,40,Delhi,Auto,14,12,11,0,0,0.92,0.0,4.4,1.0,0
D_004362,51,Chennai,Bike,4,21,20,3,2,0.95,0.1,4.6,2.5,0
D_004363,42,Mumbai,Auto,8,11,9,3,2,0.82,0.18,4.2,4.7,1
D_004364,45,Chennai,Auto,7,22,17,1,0,0.77,0.0,4.6,1.0,0
D_004365,42,Chennai,Bike,4,16,13,1,0,0.81,0.0,4.1,3.0,0
D_004366,47,Delhi,Auto,8,26,21,4,2,0.81,0.08,4.5,2.2,0
D_004367,47,Bangalore,Cab,11,29,20,3,1,0.69,0.03,4.4,3.4,0
D_004368,54,Delhi,Bike,11,15,10,3,3,0.67,0.2,4.3,4.0,1
D_004369,25,Delhi,Auto,12,23,18,4,2,0.78,0.09,4.6,2.3,0
D_004370,30,Bangalore,Auto,11,21,16,2,0,0.76,0.0,4.9,3.0,0
D_004371,29,Delhi,Bike,2,18,16,1,0,0.89,0.0,4.1,2.0,0
D_004372,23,Mumbai,Cab,9,14,10,2,1,0.71,0.07,4.5,2.0,0
D_004373,50,Mumbai,Auto,6,18,14,1,1,0.78,0.06,4.2,3.9,0
D_004374,44,Chennai,Bike,7,16,12,2,2,0.75,0.12,4.9,3.8,1
D_004375,27,Hyderabad,Bike,10,22,16,2,2,0.73,0.09,4.2,3.4,0
D_004376,42,Mumbai,Bike,1,17,14,3,1,0.82,0.06,4.6,4.9,0
D_004377,43,Delhi,Auto,3,26,17,1,1,0.65,0.04,5.0,2.6,0
D_004378,30,Delhi,Cab,14,21,18,2,1,0.86,0.05,4.5,1.8,0
D_004379,47,Bangalore,Bike,10,15,12,1,1,0.8,0.07,4.5,3.0,0
D_004380,22,Hyderabad,Auto,5,23,21,7,6,0.91,0.26,4.2,7.9,1
D_004381,26,Delhi,Auto,12,21,17,1,0,0.81,0.0,4.2,2.0,0
D_004382,43,Hyderabad,Auto,7,16,12,0,0,0.75,0.0,4.9,2.0,0
D_004383,25,Chennai,Cab,1,20,17,1,1,0.85,0.05,4.0,1.8,0
D_004384,23,Mumbai,Cab,9,22,14,2,2,0.64,0.09,5.0,5.4,0
D_004385,37,Bangalore,Cab,5,21,15,0,0,0.71,0.0,4.1,4.0,0
D_004386,37,Mumbai,Cab,13,14,11,0,0,0.79,0.0,4.3,1.0,0
D_004387,43,Chennai,Auto,12,13,10,1,1,0.77,0.08,4.1,4.2,0
D_004388,22,Chennai,Auto,3,14,9,2,1,0.64,0.07,4.3,5.0,0
D_004389,36,Hyderabad,Cab,7,24,17,3,1,0.71,0.04,5.0,1.6,0
D_004390,45,Delhi,Bike,10,23,18,3,3,0.78,0.13,4.7,6.0,1
D_004391,25,Mumbai,Cab,8,29,20,4,3,0.69,0.1,4.7,2.5,0
D_004392,39,Bangalore,Cab,10,19,14,3,1,0.74,0.05,4.9,1.8,0
D_004393,38,Delhi,Auto,10,15,11,0,0,0.73,0.0,4.1,1.0,0
D_004394,28,Bangalore,Bike,3,25,20,1,1,0.8,0.04,4.3,3.6,0
D_004395,31,Hyderabad,Cab,7,16,12,1,1,0.75,0.06,4.7,1.9,0
D_004396,22,Delhi,Auto,7,13,13,0,0,1.0,0.0,4.5,4.0,0
D_004397,23,Bangalore,Auto,4,22,17,3,3,0.77,0.14,4.6,5.1,1
D_004398,43,Hyderabad,Auto,10,14,10,1,0,0.71,0.0,4.0,4.0,0
D_004399,53,Chennai,Bike,9,18,14,0,0,0.78,0.0,4.2,4.0,0
D_004400,50,Delhi,Auto,1,20,17,1,1,0.85,0.05,4.7,4.8,0
D_004401,38,Mumbai,Auto,1,27,20,1,1,0.74,0.04,4.5,4.6,0
D_004402,33,Mumbai,Cab,5,15,14,1,0,0.93,0.0,5.0,3.0,0
D_004403,45,Hyderabad,Cab,13,20,17,3,2,0.85,0.1,4.6,5.5,0
D_004404,51,Mumbai,Bike,3,16,14,2,0,0.88,0.0,4.8,3.0,0
D_004405,51,Delhi,Auto,10,22,15,0,0,0.68,0.0,4.6,4.0,0
D_004406,41,Chennai,Cab,13,18,15,0,0,0.83,0.0,4.5,1.0,0
D_004407,28,Bangalore,Auto,9,16,10,1,1,0.62,0.06,4.1,4.9,0
D_004408,28,Mumbai,Cab,5,18,13,0,0,0.72,0.0,4.2,2.0,0
D_004409,51,Hyderabad,Cab,7,26,18,0,0,0.69,0.0,4.0,1.0,0
D_004410,33,Chennai,Auto,1,24,18,3,1,0.75,0.04,4.2,3.6,0
D_004411,52,Delhi,Cab,2,18,16,2,2,0.89,0.11,4.9,5.6,1
D_004412,39,Chennai,Cab,11,25,22,3,1,0.88,0.04,4.4,4.6,0
D_004413,23,Hyderabad,Bike,12,21,14,2,1,0.67,0.05,4.0,1.8,0
D_004414,54,Mumbai,Auto,4,20,17,1,0,0.85,0.0,4.7,1.0,0
D_004415,32,Chennai,Auto,9,19,15,2,2,0.79,0.11,4.9,3.6,1
D_004416,37,Bangalore,Cab,5,28,22,2,0,0.79,0.0,4.2,2.0,0
D_004417,54,Mumbai,Cab,5,22,18,3,2,0.82,0.09,4.6,4.4,0
D_004418,42,Hyderabad,Bike,9,26,19,0,0,0.73,0.0,4.3,3.0,0
D_004419,41,Delhi,Cab,8,27,23,2,2,0.85,0.07,4.4,5.0,0
D_004420,29,Chennai,Bike,2,15,12,0,0,0.8,0.0,4.5,2.0,0
D_004421,47,Delhi,Bike,7,30,21,3,2,0.7,0.07,4.9,5.0,0
D_004422,54,Hyderabad,Auto,1,15,11,3,2,0.73,0.13,4.1,5.0,1
D_004423,47,Bangalore,Cab,10,18,13,0,0,0.72,0.0,4.4,2.0,0
D_004424,51,Bangalore,Auto,11,22,20,2,2,0.91,0.09,4.2,4.4,0
D_004425,52,Bangalore,Bike,11,27,23,1,1,0.85,0.04,4.4,1.6,0
D_004426,54,Bangalore,Auto,9,28,19,0,0,0.68,0.0,4.3,1.0,0
D_004427,32,Hyderabad,Cab,3,23,22,3,3,0.96,0.13,4.6,5.0,1
D_004428,26,Mumbai,Bike,13,25,21,3,1,0.84,0.04,4.0,2.6,0
D_004429,23,Chennai,Cab,2,20,15,1,1,0.75,0.05,4.3,2.8,0
D_004430,34,Chennai,Auto,4,16,13,2,1,0.81,0.06,4.5,1.9,0
D_004431,39,Mumbai,Auto,4,15,12,2,2,0.8,0.13,5.0,3.0,1
D_004432,47,Chennai,Auto,3,24,16,2,1,0.67,0.04,4.5,3.6,0
D_004433,46,Delhi,Auto,2,26,18,2,1,0.69,0.04,4.9,2.6,0
D_004434,35,Bangalore,Auto,5,19,15,1,1,0.79,0.05,4.2,4.8,0
D_004435,26,Chennai,Bike,4,19,15,2,0,0.79,0.0,4.3,4.0,0
D_004436,23,Hyderabad,Cab,5,23,21,2,1,0.91,0.04,4.1,4.6,0
D_004437,25,Bangalore,Cab,13,19,14,1,0,0.74,0.0,4.5,4.0,0
D_004438,33,Delhi,Cab,12,19,15,1,1,0.79,0.05,4.5,3.8,0
D_004439,32,Chennai,Cab,12,22,18,1,1,0.82,0.05,5.0,2.8,0
D_004440,25,Delhi,Auto,8,16,13,1,0,0.81,0.0,4.1,4.0,0
D_004441,30,Hyderabad,Bike,11,17,14,2,1,0.82,0.06,4.8,2.9,0
D_004442,31,Mumbai,Bike,2,23,20,3,2,0.87,0.09,4.2,5.4,0
D_004443,48,Mumbai,Auto,9,27,23,2,2,0.85,0.07,4.8,2.0,0
D_004444,27,Delhi,Auto,10,23,18,1,1,0.78,0.04,4.7,2.6,0
D_004445,36,Chennai,Bike,1,24,19,2,0,0.79,0.0,4.2,2.0,0
D_004446,52,Mumbai,Auto,8,22,18,0,0,0.82,0.0,4.8,2.0,0
D_004447,43,Mumbai,Bike,12,17,9,0,0,0.53,0.0,4.9,2.0,0
D_004448,27,Bangalore,Auto,5,15,13,1,1,0.87,0.07,4.1,2.0,0
D_004449,54,Hyderabad,Cab,2,21,16,1,0,0.76,0.0,4.2,1.0,0
D_004450,50,Mumbai,Cab,8,17,14,1,0,0.82,0.0,4.6,4.0,0
D_004451,42,Delhi,Bike,5,18,15,1,1,0.83,0.06,4.4,4.9,0
D_004452,51,Mumbai,Bike,10,16,12,2,1,0.75,0.06,4.4,2.9,0
D_004453,42,Hyderabad,Bike,14,28,20,0,0,0.71,0.0,4.5,2.0,0
D_004454,43,Bangalore,Bike,10,19,12,0,0,0.63,0.0,4.8,2.0,0
D_004455,41,Hyderabad,Cab,13,20,13,3,3,0.65,0.15,4.4,6.2,1
D_004456,43,Mumbai,Bike,14,22,20,2,1,0.91,0.05,4.3,4.8,0
D_004457,32,Hyderabad,Cab,3,20,17,2,1,0.85,0.05,5.0,2.8,0
D_004458,52,Delhi,Cab,7,20,15,2,1,0.75,0.05,4.3,4.8,0
D_004459,34,Delhi,Auto,4,17,15,1,1,0.88,0.06,4.1,3.9,0
D_004460,39,Delhi,Cab,11,23,13,2,2,0.57,0.09,4.3,3.4,0
D_004461,43,Hyderabad,Bike,11,24,17,1,1,0.71,0.04,4.1,1.6,0
D_004462,38,Chennai,Cab,10,20,12,3,1,0.6,0.05,4.0,4.8,0
D_004463,46,Delhi,Auto,12,14,12,0,0,0.86,0.0,4.9,2.0,0
D_004464,53,Mumbai,Auto,6,23,17,2,1,0.74,0.04,4.5,2.6,0
D_004465,36,Chennai,Cab,10,19,15,0,0,0.79,0.0,5.0,4.0,0
D_004466,34,Chennai,Auto,8,21,17,1,0,0.81,0.0,4.4,2.0,0
D_004467,47,Mumbai,Cab,1,22,15,1,1,0.68,0.05,4.2,1.8,0
D_004468,32,Hyderabad,Cab,2,24,21,2,1,0.88,0.04,4.6,4.6,0
D_004469,34,Hyderabad,Cab,14,27,22,3,2,0.81,0.07,4.3,2.0,0
D_004470,54,Bangalore,Cab,13,19,12,2,1,0.63,0.05,4.4,4.8,0
D_004471,22,Chennai,Cab,8,22,13,0,0,0.59,0.0,4.7,4.0,0
D_004472,48,Bangalore,Auto,7,19,15,1,1,0.79,0.05,4.5,2.8,0
D_004473,53,Hyderabad,Cab,10,21,15,3,1,0.71,0.05,4.1,1.8,0
D_004474,36,Hyderabad,Bike,9,27,18,1,0,0.67,0.0,4.8,2.0,0
D_004475,52,Hyderabad,Bike,2,18,13,0,0,0.72,0.0,4.3,1.0,0
D_004476,27,Delhi,Bike,8,14,11,1,0,0.79,0.0,4.3,1.0,0
D_004477,46,Mumbai,Bike,6,20,16,3,1,0.8,0.05,4.8,2.8,0
D_004478,39,Mumbai,Auto,1,23,20,2,1,0.87,0.04,4.2,3.6,0
D_004479,43,Bangalore,Cab,4,18,17,1,1,0.94,0.06,4.8,1.9,0
D_004480,52,Mumbai,Auto,14,19,10,1,1,0.53,0.05,4.7,3.8,0
D_004481,30,Bangalore,Bike,2,27,22,2,1,0.81,0.04,4.3,2.6,0
D_004482,24,Mumbai,Cab,7,20,15,3,2,0.75,0.1,4.9,2.5,0
D_004483,54,Hyderabad,Cab,9,24,20,4,2,0.83,0.08,4.0,5.2,0
D_004484,48,Bangalore,Bike,6,21,17,1,0,0.81,0.0,4.2,1.0,0
D_004485,22,Mumbai,Bike,4,14,11,1,1,0.79,0.07,4.3,2.0,0
D_004486,30,Delhi,Cab,5,20,17,2,0,0.85,0.0,4.2,2.0,0
D_004487,26,Delhi,Auto,11,22,20,4,4,0.91,0.18,4.6,3.7,1
D_004488,36,Delhi,Cab,1,16,12,2,2,0.75,0.12,4.2,5.8,1
D_004489,30,Mumbai,Cab,13,15,10,0,0,0.67,0.0,4.3,3.0,0
D_004490,49,Mumbai,Bike,4,25,18,0,0,0.72,0.0,4.2,1.0,0
D_004491,34,Mumbai,Cab,13,21,18,5,2,0.86,0.1,4.3,4.5,0
D_004492,45,Hyderabad,Auto,10,21,17,2,1,0.81,0.05,4.2,3.8,0
D_004493,31,Mumbai,Cab,3,17,13,2,0,0.76,0.0,4.1,4.0,0
D_004494,43,Hyderabad,Cab,9,29,24,1,0,0.83,0.0,4.8,3.0,0
D_004495,43,Mumbai,Bike,6,17,16,1,1,0.94,0.06,4.3,1.9,0
D_004496,41,Hyderabad,Bike,4,11,11,2,1,1.0,0.09,4.3,4.4,0
D_004497,31,Mumbai,Bike,3,26,19,2,2,0.73,0.08,4.9,5.2,0
D_004498,31,Mumbai,Bike,12,19,11,4,3,0.58,0.16,4.7,6.4,1
D_004499,47,Chennai,Cab,13,17,12,1,0,0.71,0.0,4.7,4.0,0
D_004500,46,Delhi,Auto,4,21,20,2,1,0.95,0.05,4.1,2.8,0
D_004501,49,Bangalore,Auto,8,17,12,0,0,0.71,0.0,4.5,4.0,0
D_004502,34,Chennai,Bike,12,29,22,1,0,0.76,0.0,4.8,1.0,0
D_004503,36,Chennai,Auto,5,19,16,6,4,0.84,0.21,4.4,4.2,1
D_004504,27,Chennai,Cab,13,26,24,1,0,0.92,0.0,4.7,3.0,0
D_004505,33,Chennai,Auto,11,23,19,1,1,0.83,0.04,4.8,1.6,0
